date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
2010-06-13 1:00,19,18,23,1006,SE,4.92,0,0
2010-06-13 2:00,23,18,23,1006,SE,8.94,0,0
2010-06-13 3:00,153,17,22,1006,SE,12.96,0,0
2010-06-13 4:00,126,17,21,1006,SE,16.09,0,0
2010-06-13 5:00,140,17,21,1006,SE,17.88,0,0
2010-06-13 6:00,131,17,21,1007,SE,19.67,0,0
2010-06-13 7:00,141,18,21,1007,SE,22.8,0,0
2010-06-13 8:00,149,18,21,1007,SE,25.93,0,0
2010-06-13 9:00,137,18,22,1007,SE,29.95,0,0
2010-06-13 10:00,137,18,24,1007,SE,33.08,0,0
2010-06-13 11:00,154,18,25,1006,SE,34.87,0,0
2010-06-13 12:00,147,18,26,1006,SE,38,0,0
2010-06-13 13:00,143,19,27,1004,SE,41.13,0,0
2010-06-13 14:00,151,19,28,1004,SE,42.92,0,0
2010-06-13 15:00,165,18,29,1003,SE,44.71,0,0
2010-06-13 16:00,174,19,29,1002,SE,47.84,0,0
2010-06-13 17:00,173,19,28,1002,SE,51.86,0,0
2010-06-13 18:00,157,19,27,1002,SE,53.65,0,0
2010-06-13 19:00,198,16,22,1005,NW,9.83,0,2
2010-06-13 20:00,37,17,19,1005,NE,4.02,0,3
2010-06-13 21:00,35,17,19,1004,SE,7.15,0,5
2010-06-13 22:00,42,17,20,1006,NW,3.13,0,6
2010-06-13 23:00,38,18,20,1006,SE,0.89,0,0
2010-06-14 0:00,57,17,19,1006,NE,1.79,0,0
2010-06-14 1:00,68,17,19,1006,NE,3.58,0,0
2010-06-14 2:00,63,17,18,1005,cv,0.89,0,0
2010-06-14 3:00,80,17,18,1004,NW,1.79,0,0
2010-06-14 4:00,63,17,18,1004,NW,4.92,0,0
2010-06-14 5:00,74,16,18,1004,cv,0.89,0,0
2010-06-14 6:00,77,18,19,1005,cv,1.78,0,0
2010-06-14 7:00,67,18,20,1005,SE,1.79,0,0
2010-06-14 8:00,78,18,21,1006,cv,0.89,0,0
2010-06-14 9:00,82,18,23,1006,cv,1.78,0,0
2010-06-14 10:00,68,18,24,1006,cv,3.57,0,0
2010-06-14 11:00,56,17,25,1005,cv,4.46,0,0
2010-06-14 12:00,65,17,27,1005,NE,1.79,0,0
2010-06-14 13:00,68,17,28,1003,cv,1.79,0,0
2010-06-14 14:00,67,18,29,1003,SE,3.13,0,0
2010-06-14 15:00,77,18,30,1002,SE,7.15,0,0
2010-06-14 16:00,82,18,30,1002,SE,11.17,0,0
2010-06-14 17:00,85,19,31,1001,SE,16.09,0,0
2010-06-14 18:00,95,19,29,1001,SE,19.22,0,0
2010-06-14 19:00,100,19,28,1001,SE,22.35,0,0
2010-06-14 20:00,118,20,28,1001,SE,26.37,0,0
2010-06-14 21:00,142,20,25,1002,SE,28.16,0,0
2010-06-14 22:00,137,21,25,1003,SE,29.95,0,0
2010-06-14 23:00,139,20,24,1003,SE,31.74,0,0
2010-06-15 0:00,151,21,24,1003,SE,34.87,0,0
2010-06-15 1:00,191,20,22,1002,cv,0.89,0,0
2010-06-15 2:00,216,20,22,1002,SE,1.79,0,0
2010-06-15 3:00,229,19,21,1002,NE,1.79,0,0
2010-06-15 4:00,198,19,21,1002,SE,1.79,0,0
2010-06-15 5:00,175,19,21,1002,cv,0.89,0,0
2010-06-15 6:00,159,19,22,1002,cv,1.78,0,0
2010-06-15 7:00,196,19,23,1003,NW,0.89,0,0
2010-06-15 8:00,199,19,25,1003,cv,0.89,0,0
2010-06-15 9:00,150,19,26,1003,NW,1.79,0,0
2010-06-15 10:00,128,20,28,1002,cv,0.89,0,0
2010-06-15 11:00,139,20,29,1002,NW,1.79,0,0
2010-06-15 12:00,148,20,30,1002,cv,1.79,0,0
2010-06-15 13:00,136,19,31,1000,NE,1.79,0,0
2010-06-15 14:00,117,19,31,1000,cv,0.89,0,0
2010-06-15 15:00,108,17,31,1000,SE,1.79,0,0
2010-06-15 16:00,75,14,32,999,SE,3.58,0,0
2010-06-15 17:00,66,15,33,999,cv,0.89,0,0
2010-06-15 18:00,89,17,32,998,SE,1.79,0,0
2010-06-15 19:00,118,18,30,999,cv,0.89,0,0
2010-06-15 20:00,152,19,28,998,NE,1.79,0,0
2010-06-15 21:00,183,17,30,1002,NW,7.15,0,1
2010-06-15 22:00,99,21,24,1000,NE,0.89,0,0
2010-06-15 23:00,91,21,24,1000,NW,4.02,0,0
2010-06-16 0:00,105,20,24,1000,cv,0.89,0,0
2010-06-16 1:00,139,20,23,1000,NE,1.79,0,0
2010-06-16 2:00,129,20,23,1000,cv,0.89,0,0
2010-06-16 3:00,149,21,23,1000,NW,0.89,0,0
2010-06-16 4:00,139,20,23,1000,NW,1.78,0,0
2010-06-16 5:00,155,20,22,1001,NW,3.57,0,0
2010-06-16 6:00,86,19,23,1001,NE,3.13,0,0
2010-06-16 7:00,67,19,24,1001,cv,0.89,0,0
2010-06-16 8:00,62,19,26,1001,cv,1.78,0,0
2010-06-16 9:00,63,18,27,1001,SE,3.13,0,0
2010-06-16 10:00,81,18,27,1000,SE,6.26,0,0
2010-06-16 11:00,95,18,28,1000,SE,10.28,0,0
2010-06-16 12:00,109,18,30,1000,NE,3.13,0,0
2010-06-16 13:00,120,19,31,999,SE,4.92,0,0
2010-06-16 14:00,125,20,30,998,SE,9.84,0,0
2010-06-16 15:00,130,20,30,998,SE,14.76,0,0
2010-06-16 16:00,133,19,30,998,SE,19.68,0,0
2010-06-16 17:00,139,20,29,998,SE,23.7,0,0
2010-06-16 18:00,109,15,26,1001,NW,9.83,0,1
2010-06-16 19:00,20,17,23,1002,NW,14.75,0,2
2010-06-16 20:00,20,16,22,1000,NE,3.13,0,0
2010-06-16 21:00,22,16,23,1002,NW,1.79,0,0
2010-06-16 22:00,27,18,21,1004,cv,0.89,0,1
2010-06-16 23:00,30,19,20,1004,NW,3.13,0,2
2010-06-17 0:00,33,18,20,1001,NE,4.02,0,3
2010-06-17 1:00,37,18,20,1002,NW,1.79,0,0
2010-06-17 2:00,45,18,20,1001,NE,1.79,0,0
2010-06-17 3:00,50,18,20,1001,NE,3.58,0,0
2010-06-17 4:00,46,18,20,1001,NW,4.02,0,0
2010-06-17 5:00,42,18,20,1001,NW,7.15,0,0
2010-06-17 6:00,35,18,20,1002,NW,11.17,0,0
2010-06-17 7:00,51,18,21,1003,NW,16.09,0,0
2010-06-17 8:00,44,18,20,1003,SE,4.02,0,1
2010-06-17 9:00,43,18,21,1003,NW,4.92,0,0
2010-06-17 10:00,30,17,18,1003,NE,1.79,0,1
2010-06-17 11:00,27,17,19,1002,NE,3.58,0,2
2010-06-17 12:00,19,17,19,1003,SE,1.79,0,3
2010-06-17 13:00,35,17,19,1002,cv,0.89,0,4
2010-06-17 14:00,21,17,19,1002,NE,1.79,0,0
2010-06-17 15:00,16,17,19,1001,NW,1.79,0,0
2010-06-17 16:00,26,18,19,1002,cv,0.89,0,0
2010-06-17 17:00,36,17,20,1001,NW,4.92,0,0
2010-06-17 18:00,29,17,20,1002,NE,3.13,0,0
2010-06-17 19:00,40,17,21,1002,SE,1.79,0,1
2010-06-17 20:00,37,17,20,1002,cv,0.89,0,0
2010-06-17 21:00,39,17,20,1003,cv,1.78,0,0
2010-06-17 22:00,50,17,19,1004,cv,2.67,0,0
2010-06-17 23:00,49,17,19,1003,NW,3.13,0,0
2010-06-18 0:00,41,17,20,1004,NW,6.26,0,0
2010-06-18 1:00,34,17,19,1003,NW,8.05,0,0
2010-06-18 2:00,58,17,18,1002,cv,0.89,0,0
2010-06-18 3:00,57,16,18,1002,NW,1.79,0,0
2010-06-18 4:00,39,17,18,1003,cv,0.89,0,0
2010-06-18 5:00,40,16,18,1003,cv,1.78,0,0
2010-06-18 6:00,41,17,19,1003,NW,1.79,0,0
2010-06-18 7:00,44,17,20,1004,NW,4.92,0,0
2010-06-18 8:00,49,16,20,1005,NW,8.05,0,0
2010-06-18 9:00,61,17,22,1005,NW,11.18,0,0
2010-06-18 10:00,74,17,23,1005,NE,1.79,0,0
2010-06-18 11:00,93,17,23,1004,cv,0.89,0,0
2010-06-18 12:00,96,17,25,1004,cv,1.78,0,0
2010-06-18 13:00,81,17,27,1003,cv,2.67,0,0
2010-06-18 14:00,74,16,27,1003,cv,4.46,0,0
2010-06-18 15:00,79,18,26,1002,SE,1.79,0,0
2010-06-18 16:00,63,18,27,1003,SE,4.92,0,0
2010-06-18 17:00,69,19,25,1002,SE,8.94,0,0
2010-06-18 18:00,95,19,25,1002,SE,12.07,0,0
2010-06-18 19:00,100,17,22,1003,SE,15.2,0,0
2010-06-18 20:00,100,16,22,1003,SE,16.99,0,0
2010-06-18 21:00,88,17,20,1004,SE,18.78,0,0
2010-06-18 22:00,65,17,20,1004,cv,0.89,0,0
2010-06-18 23:00,69,17,19,1005,SE,0.89,0,0
2010-06-19 0:00,70,16,19,1005,cv,0.89,0,0
2010-06-19 1:00,89,16,18,1005,cv,1.34,0,0
2010-06-19 2:00,98,16,18,1005,SE,0.89,0,0
2010-06-19 3:00,96,17,18,1005,cv,0.89,0,0
2010-06-19 4:00,98,16,18,1005,SE,0.89,0,0
2010-06-19 5:00,96,16,18,1005,cv,0.89,0,0
2010-06-19 6:00,90,17,19,1005,cv,1.34,0,0
2010-06-19 7:00,92,19,20,1006,cv,1.79,0,0
2010-06-19 8:00,99,17,22,1006,cv,2.68,0,0
2010-06-19 9:00,106,17,24,1005,NE,1.79,0,0
2010-06-19 10:00,120,18,26,1005,cv,0.89,0,0
2010-06-19 11:00,109,18,28,1005,cv,2.68,0,0
2010-06-19 12:00,74,18,29,1004,SE,1.79,0,0
2010-06-19 13:00,87,17,31,1003,SE,3.58,0,0
2010-06-19 14:00,93,16,31,1003,SE,5.37,0,0
2010-06-19 15:00,99,19,32,1002,SE,8.5,0,0
2010-06-19 16:00,82,19,31,1002,SE,12.52,0,0
2010-06-19 17:00,80,19,31,1002,SE,16.54,0,0
2010-06-19 18:00,78,19,28,1003,SE,19.67,0,0
2010-06-19 19:00,83,20,27,1003,SE,21.46,0,0
2010-06-19 20:00,92,21,26,1004,SE,23.25,0,0
2010-06-19 21:00,104,21,24,1005,cv,0.89,0,0
2010-06-19 22:00,116,21,24,1005,cv,1.78,0,0
2010-06-19 23:00,117,21,24,1006,cv,2.67,0,0
2010-06-20 0:00,205,21,24,1006,cv,3.56,0,0
2010-06-20 1:00,202,20,22,1006,NE,0.89,0,0
2010-06-20 2:00,227,20,22,1006,NW,1.79,0,0
2010-06-20 3:00,240,20,22,1007,NW,4.92,0,0
2010-06-20 4:00,124,19,21,1007,NW,8.05,0,0
2010-06-20 5:00,77,19,21,1007,NW,9.84,0,0
2010-06-20 6:00,95,19,24,1008,NW,12.97,0,0
2010-06-20 7:00,99,19,25,1009,NW,16.99,0,0
2010-06-20 8:00,0,18,27,1009,NW,20.12,0,0
2010-06-20 9:00,0,17,29,1009,NW,25.04,0,0
2010-06-20 10:00,48,15,30,1010,NE,4.92,0,0
2010-06-20 11:00,21,14,32,1009,NW,3.13,0,0
2010-06-20 12:00,15,10,33,1009,NW,4.92,0,0
2010-06-20 13:00,11,11,34,1007,cv,0.89,0,0
2010-06-20 14:00,11,10,34,1007,NW,3.13,0,0
2010-06-20 15:00,10,12,34,1006,cv,1.79,0,0
2010-06-20 16:00,10,10,35,1006,cv,3.58,0,0
2010-06-20 17:00,49,16,33,1005,SE,5.81,0,0
2010-06-20 18:00,49,16,32,1005,SE,10.73,0,0
2010-06-20 19:00,41,17,30,1005,SE,16.54,0,0
2010-06-20 20:00,71,17,28,1005,SE,21.46,0,0
2010-06-20 21:00,62,15,27,1006,SE,26.38,0,0
2010-06-20 22:00,48,15,26,1006,SE,31.3,0,0
2010-06-20 23:00,70,15,25,1006,SE,36.22,0,0
2010-06-21 0:00,61,15,24,1006,SE,40.24,0,0
2010-06-21 1:00,62,15,22,1006,SE,43.37,0,0
2010-06-21 2:00,66,14,20,1006,cv,0.89,0,0
2010-06-21 3:00,63,14,20,1006,cv,1.78,0,0
2010-06-21 4:00,55,14,20,1006,cv,2.67,0,0
2010-06-21 5:00,42,14,19,1006,cv,3.56,0,0
2010-06-21 6:00,48,15,20,1006,NW,0.89,0,0
2010-06-21 7:00,52,13,23,1006,cv,0.89,0,0
2010-06-21 8:00,59,13,24,1006,SE,1.79,0,0
2010-06-21 9:00,63,14,25,1005,SE,3.58,0,0
2010-06-21 10:00,64,15,25,1005,SE,5.37,0,0
2010-06-21 11:00,86,15,28,1004,NE,1.79,0,0
2010-06-21 12:00,85,16,28,1004,cv,0.89,0,0
2010-06-21 13:00,91,17,30,1003,cv,1.78,0,0
2010-06-21 14:00,85,16,30,1003,SE,3.13,0,0
2010-06-21 15:00,89,16,30,1002,cv,1.79,0,0
2010-06-21 16:00,78,17,30,1001,SE,4.02,0,0
2010-06-21 17:00,64,14,31,1001,SE,5.81,0,0
2010-06-21 18:00,69,15,31,1001,NW,3.13,0,0
2010-06-21 19:00,92,16,29,1001,SE,1.79,0,0
2010-06-21 20:00,89,17,28,1001,cv,1.79,0,0
2010-06-21 21:00,79,18,27,1001,cv,3.58,0,0
2010-06-21 22:00,107,18,26,1001,SE,4.92,0,0
2010-06-21 23:00,132,18,26,1002,SE,6.71,0,1
2010-06-22 0:00,124,18,26,1002,cv,1.79,0,0
2010-06-22 1:00,117,19,25,1002,NE,1.79,0,1
2010-06-22 2:00,122,19,24,1001,cv,1.79,0,0
2010-06-22 3:00,121,19,25,1001,SE,1.79,0,0
2010-06-22 4:00,135,18,25,1001,SE,4.92,0,0
2010-06-22 5:00,140,19,23,1002,NE,1.79,0,0
2010-06-22 6:00,122,20,25,1003,cv,0.45,0,0
2010-06-22 7:00,131,20,27,1003,cv,1.34,0,0
2010-06-22 8:00,135,20,28,1004,cv,2.23,0,0
2010-06-22 9:00,136,20,29,1004,cv,4.02,0,0
2010-06-22 10:00,0,19,29,1005,SE,5.81,0,0
2010-06-22 11:00,0,19,30,1005,SE,11.62,0,0
2010-06-22 12:00,0,17,30,1006,SE,13.41,0,0
2010-06-22 13:00,0,16,29,1006,SE,20.56,0,0
2010-06-22 14:00,0,15,29,1005,SE,26.37,0,0
2010-06-22 15:00,0,16,30,1005,SE,31.29,0,0
2010-06-22 16:00,0,15,29,1005,SE,36.21,0,0
2010-06-22 17:00,0,15,29,1006,SE,41.13,0,0
2010-06-22 18:00,0,16,28,1006,SE,45.15,0,0
2010-06-22 19:00,0,15,26,1007,SE,49.17,0,0
2010-06-22 20:00,0,14,25,1008,SE,52.3,0,0
2010-06-22 21:00,0,13,24,1009,SE,56.32,0,0
2010-06-22 22:00,0,13,24,1009,SE,59.45,0,0
2010-06-22 23:00,0,14,23,1009,cv,0.89,0,0
2010-06-23 0:00,0,13,23,1010,SE,1.79,0,0
2010-06-23 1:00,0,10,23,1011,SE,5.81,0,0
2010-06-23 2:00,0,12,22,1011,SE,6.7,0,0
2010-06-23 3:00,0,12,21,1011,SE,8.49,0,0
2010-06-23 4:00,0,13,20,1011,SE,9.38,0,0
2010-06-23 5:00,0,13,19,1011,NE,0.89,0,0
2010-06-23 6:00,0,14,22,1011,cv,0.89,0,0
2010-06-23 7:00,0,10,23,1011,cv,1.78,0,0
2010-06-23 8:00,0,8,24,1011,cv,2.67,0,0
2010-06-23 9:00,0,8,27,1011,cv,3.56,0,0
2010-06-23 10:00,136,8,28,1011,cv,4.45,0,0
2010-06-23 11:00,48,9,29,1011,SE,4.02,0,0
2010-06-23 12:00,48,9,30,1010,SE,7.15,0,0
2010-06-23 13:00,42,10,30,1009,SE,11.17,0,0
2010-06-23 14:00,39,10,31,1008,SE,15.19,0,0
2010-06-23 15:00,35,10,31,1008,SE,19.21,0,0
2010-06-23 16:00,40,11,31,1007,SE,23.23,0,0
2010-06-23 17:00,48,11,30,1007,SE,26.36,0,0
2010-06-23 18:00,55,11,29,1007,SE,29.49,0,0
2010-06-23 19:00,62,12,27,1007,SE,31.28,0,0
2010-06-23 20:00,61,12,26,1007,cv,0.89,0,0
2010-06-23 21:00,66,13,26,1008,SE,3.13,0,0
2010-06-23 22:00,68,13,26,1009,SE,6.26,0,0
2010-06-23 23:00,69,11,25,1009,SE,11.18,0,0
2010-06-24 0:00,54,12,23,1009,SE,14.31,0,0
2010-06-24 1:00,78,13,21,1009,SE,16.1,0,0
2010-06-24 2:00,63,14,21,1009,SE,19.23,0,0
2010-06-24 3:00,69,14,20,1009,SE,21.02,0,0
2010-06-24 4:00,76,14,19,1009,SE,22.81,0,0
2010-06-24 5:00,68,14,17,1009,NW,0.89,0,0
2010-06-24 6:00,100,16,21,1010,cv,0.45,0,0
2010-06-24 7:00,109,15,23,1010,cv,1.34,0,0
2010-06-24 8:00,120,15,23,1010,cv,2.23,0,0
2010-06-24 9:00,104,13,26,1009,cv,3.12,0,0
2010-06-24 10:00,104,13,27,1009,SE,1.79,0,0
2010-06-24 11:00,106,13,28,1009,SE,4.92,0,0
2010-06-24 12:00,96,12,31,1008,SE,8.05,0,0
2010-06-24 13:00,70,12,31,1007,SE,11.18,0,0
2010-06-24 14:00,49,11,32,1007,SE,14.31,0,0
2010-06-24 15:00,49,12,32,1006,SE,18.33,0,0
2010-06-24 16:00,38,12,33,1006,SE,22.35,0,0
2010-06-24 17:00,48,11,33,1006,cv,1.79,0,0
2010-06-24 18:00,57,11,32,1006,SE,4.02,0,0
2010-06-24 19:00,60,12,29,1006,SE,7.15,0,0
2010-06-24 20:00,64,11,29,1006,SE,10.28,0,0
2010-06-24 21:00,81,14,27,1007,SE,13.41,0,0
2010-06-24 22:00,83,15,25,1008,SE,15.2,0,0
2010-06-24 23:00,98,14,23,1008,cv,0.89,0,0
2010-06-25 0:00,114,15,23,1009,SE,1.79,0,0
2010-06-25 1:00,169,15,22,1008,SE,3.58,0,0
2010-06-25 2:00,231,15,22,1008,SE,5.37,0,0
2010-06-25 3:00,214,15,21,1009,SE,7.16,0,0
2010-06-25 4:00,188,16,21,1009,cv,0.45,0,0
2010-06-25 5:00,165,16,19,1009,NE,0.89,0,0
2010-06-25 6:00,191,18,22,1010,cv,0.45,0,0
2010-06-25 7:00,149,17,23,1010,cv,1.34,0,0
2010-06-25 8:00,140,17,24,1010,cv,2.23,0,0
2010-06-25 9:00,149,16,25,1010,SE,1.79,0,0
2010-06-25 10:00,151,16,26,1009,SE,3.58,0,0
2010-06-25 11:00,159,15,28,1009,cv,1.79,0,0
2010-06-25 12:00,166,15,29,1008,cv,3.58,0,0
2010-06-25 13:00,136,14,31,1007,cv,5.37,0,0
2010-06-25 14:00,116,15,32,1007,SE,3.13,0,0
2010-06-25 15:00,118,14,31,1007,SE,7.15,0,0
2010-06-25 16:00,107,14,31,1006,SE,11.17,0,0
2010-06-25 17:00,171,15,31,1006,SE,14.3,0,0
2010-06-25 18:00,170,15,30,1006,SE,16.09,0,0
2010-06-25 19:00,150,16,28,1006,SE,19.22,0,0
2010-06-25 20:00,131,16,28,1006,SE,22.35,0,0
2010-06-25 21:00,195,18,26,1007,SE,25.48,0,0
2010-06-25 22:00,215,17,25,1008,SE,27.27,0,0
2010-06-25 23:00,227,17,24,1008,SE,29.06,0,0
2010-06-26 0:00,190,17,24,1007,cv,0.89,0,0
2010-06-26 1:00,207,17,23,1007,cv,1.78,0,0
2010-06-26 2:00,204,18,22,1008,SE,0.89,0,0
2010-06-26 3:00,251,17,22,1008,SE,4.02,0,0
2010-06-26 4:00,252,18,22,1008,SE,5.81,0,0
2010-06-26 5:00,238,18,21,1008,SE,7.6,0,0
2010-06-26 6:00,224,18,21,1008,SE,8.49,0,0
2010-06-26 7:00,211,18,23,1008,cv,0.89,0,0
2010-06-26 8:00,205,18,24,1009,cv,1.78,0,0
2010-06-26 9:00,209,17,25,1008,SE,1.79,0,0
2010-06-26 10:00,205,17,27,1008,cv,1.79,0,0
2010-06-26 11:00,184,17,28,1007,SE,1.79,0,0
2010-06-26 12:00,160,17,30,1006,SE,4.92,0,0
2010-06-26 13:00,150,17,30,1006,SE,8.05,0,0
2010-06-26 14:00,160,17,31,1005,cv,3.13,0,0
2010-06-26 15:00,152,17,32,1005,SE,3.13,0,0
2010-06-26 16:00,149,16,31,1005,SE,6.26,0,0
2010-06-26 17:00,133,16,31,1004,SE,9.39,0,0
2010-06-26 18:00,115,15,30,1004,SE,13.41,0,0
2010-06-26 19:00,127,15,29,1004,SE,16.54,0,0
2010-06-26 20:00,119,16,27,1005,SE,19.67,0,0
2010-06-26 21:00,124,14,26,1005,SE,23.69,0,0
2010-06-26 22:00,102,14,25,1006,SE,26.82,0,0
2010-06-26 23:00,91,14,24,1006,SE,28.61,0,0
2010-06-27 0:00,92,14,23,1006,SE,30.4,0,0
2010-06-27 1:00,97,13,23,1006,SE,32.19,0,0
2010-06-27 2:00,100,12,22,1006,SE,33.98,0,0
2010-06-27 3:00,97,13,22,1006,SE,35.77,0,0
2010-06-27 4:00,80,14,22,1006,SE,37.56,0,0
2010-06-27 5:00,94,15,22,1006,cv,0.45,0,0
2010-06-27 6:00,121,17,21,1006,SE,3.13,0,1
2010-06-27 7:00,153,16,22,1006,cv,0.89,0,0
2010-06-27 8:00,133,14,24,1006,cv,1.78,0,0
2010-06-27 9:00,163,16,25,1005,SE,3.13,0,0
2010-06-27 10:00,153,16,27,1005,cv,0.89,0,0
2010-06-27 11:00,139,14,27,1004,cv,2.68,0,0
2010-06-27 12:00,131,15,29,1004,SE,1.79,0,0
2010-06-27 13:00,120,15,29,1003,cv,1.79,0,0
2010-06-27 14:00,118,15,30,1002,SE,3.13,0,0
2010-06-27 15:00,117,14,32,1001,SE,8.05,0,0
2010-06-27 16:00,111,16,32,1001,SE,12.97,0,0
2010-06-27 17:00,117,16,31,1001,SE,16.99,0,0
2010-06-27 18:00,116,16,30,1004,NE,4.92,0,0
2010-06-27 19:00,131,19,26,1002,SE,4.92,0,1
2010-06-27 20:00,118,20,25,1002,NW,8.05,0,2
2010-06-27 21:00,121,18,24,1003,NE,4.92,0,0
2010-06-27 22:00,112,19,24,1002,SE,4.92,0,0
2010-06-27 23:00,97,18,26,1002,SE,8.05,0,0
2010-06-28 0:00,111,19,23,1002,cv,0.89,0,0
2010-06-28 1:00,126,19,23,1002,SE,1.79,0,0
2010-06-28 2:00,151,19,22,1002,NE,1.79,0,0
2010-06-28 3:00,140,19,22,1002,cv,0.89,0,0
2010-06-28 4:00,134,19,21,1002,NE,1.79,0,0
2010-06-28 5:00,118,19,21,1002,NW,3.13,0,0
2010-06-28 6:00,124,19,21,1002,NW,4.92,0,0
2010-06-28 7:00,112,20,23,1002,NW,8.05,0,0
2010-06-28 8:00,101,19,25,1002,NW,9.84,0,0
2010-06-28 9:00,131,19,26,1002,cv,0.89,0,0
2010-06-28 10:00,137,18,27,1002,cv,1.78,0,0
2010-06-28 11:00,166,19,29,1002,cv,3.57,0,0
2010-06-28 12:00,152,18,30,1002,SE,3.13,0,0
2010-06-28 13:00,153,18,30,1001,SE,6.26,0,0
2010-06-28 14:00,164,18,31,1001,SE,10.28,0,0
2010-06-28 15:00,174,19,32,1001,SE,14.3,0,0
2010-06-28 16:00,159,19,31,1001,SE,18.32,0,0
2010-06-28 17:00,174,18,31,1001,SE,22.34,0,0
2010-06-28 18:00,189,19,30,1001,SE,25.47,0,0
2010-06-28 19:00,198,19,29,1001,SE,28.6,0,0
2010-06-28 20:00,184,20,28,1002,SE,31.73,0,0
2010-06-28 21:00,194,20,27,1002,SE,33.52,0,0
2010-06-28 22:00,200,20,26,1003,SE,35.31,0,0
2010-06-28 23:00,190,19,26,1003,SE,38.44,0,0
2010-06-29 0:00,196,19,25,1003,SE,40.23,0,0
2010-06-29 1:00,228,20,24,1003,SE,42.02,0,0
2010-06-29 2:00,199,20,24,1003,SE,43.81,0,0
2010-06-29 3:00,201,19,23,1003,SE,45.6,0,0
2010-06-29 4:00,215,19,22,1003,cv,0.45,0,0
2010-06-29 5:00,247,19,22,1003,SE,0.89,0,0
2010-06-29 6:00,249,20,22,1004,SE,1.78,0,0
2010-06-29 7:00,198,20,23,1004,cv,0.89,0,0
2010-06-29 8:00,201,20,25,1004,cv,1.78,0,0
2010-06-29 9:00,211,20,26,1004,cv,2.67,0,0
2010-06-29 10:00,181,20,27,1004,cv,3.56,0,0
2010-06-29 11:00,184,20,30,1004,cv,5.35,0,0
2010-06-29 12:00,172,18,31,1003,SE,3.13,0,0
2010-06-29 13:00,134,18,31,1003,SE,6.26,0,0
2010-06-29 14:00,153,18,32,1002,SE,9.39,0,0
2010-06-29 15:00,170,19,32,1002,SE,12.52,0,0
2010-06-29 16:00,194,19,32,1002,SE,16.54,0,0
2010-06-29 17:00,196,19,31,1001,SE,19.67,0,0
2010-06-29 18:00,175,20,31,1002,SE,21.46,0,0
2010-06-29 19:00,166,20,30,1002,SE,23.25,0,0
2010-06-29 20:00,174,20,29,1002,SE,26.38,0,0
2010-06-29 21:00,158,21,28,1003,cv,0.89,0,0
2010-06-29 22:00,153,21,27,1003,SE,0.89,0,0
2010-06-29 23:00,170,20,27,1003,SE,4.02,0,0
2010-06-30 0:00,188,20,26,1003,SE,7.15,0,0
2010-06-30 1:00,155,21,26,1003,SE,8.94,0,0
2010-06-30 2:00,158,20,25,1004,SE,10.73,0,0
2010-06-30 3:00,154,20,25,1003,SE,12.52,0,0
2010-06-30 4:00,160,19,25,1003,cv,0.89,0,0
2010-06-30 5:00,175,20,24,1003,cv,1.34,0,0
2010-06-30 6:00,172,20,24,1003,SE,0.89,0,0
2010-06-30 7:00,197,20,24,1004,cv,0.89,0,0
2010-06-30 8:00,205,20,25,1004,SE,1.79,0,0
2010-06-30 9:00,195,20,25,1004,SE,3.58,0,0
2010-06-30 10:00,164,20,26,1004,SE,5.37,0,0
2010-06-30 11:00,159,20,26,1004,cv,0.89,0,0
2010-06-30 12:00,156,20,27,1003,cv,1.78,0,0
2010-06-30 13:00,162,19,28,1003,SE,3.13,0,0
2010-06-30 14:00,152,20,28,1002,SE,6.26,0,0
2010-06-30 15:00,150,20,29,1002,SE,8.05,0,0
2010-06-30 16:00,159,19,29,1002,SE,11.18,0,0
2010-06-30 17:00,154,20,29,1001,SE,12.97,0,0
2010-06-30 18:00,174,20,28,1001,SE,14.76,0,0
2010-06-30 19:00,184,20,28,1001,SE,15.65,0,0
2010-06-30 20:00,230,20,26,1001,SE,17.44,0,0
2010-06-30 21:00,235,21,26,1002,SE,19.23,0,0
2010-06-30 22:00,203,21,26,1002,SE,21.02,0,0
2010-06-30 23:00,219,21,25,1002,cv,0.89,0,0
2010-07-01 0:00,209,21,25,1002,SE,1.79,0,0
2010-07-01 1:00,198,21,25,1001,SE,3.58,0,0
2010-07-01 2:00,203,22,25,1001,SE,5.37,0,0
2010-07-01 3:00,241,22,25,1000,SE,7.16,0,0
2010-07-01 4:00,239,22,25,1000,SE,8.95,0,0
2010-07-01 5:00,225,22,24,1000,SE,12.08,0,0
2010-07-01 6:00,204,22,24,1000,SE,15.21,0,0
2010-07-01 7:00,163,22,24,1001,cv,0.89,0,0
2010-07-01 8:00,174,22,24,1001,SE,1.79,0,0
2010-07-01 9:00,154,21,24,1001,SE,3.58,0,1
2010-07-01 10:00,150,22,23,1001,cv,0.89,0,2
2010-07-01 11:00,126,22,23,1001,NW,3.13,0,3
2010-07-01 12:00,121,22,24,1000,cv,0.89,0,4
2010-07-01 13:00,124,22,24,1000,NW,3.13,0,5
2010-07-01 14:00,121,22,24,1000,NW,7.15,0,6
2010-07-01 15:00,92,22,25,1000,NW,11.17,0,7
2010-07-01 16:00,38,21,24,1000,NE,3.13,0,8
2010-07-01 17:00,28,19,23,1000,NE,7.15,0,0
2010-07-01 18:00,46,20,23,1000,NW,4.02,0,0
